classifier,score_name,scoring,scoring avg,data
Decision Tree,neg_brier_score,[-0.10290181 -0.17226164 -0.21858719 -0.1475959  -0.17431568],-0.16313244440164215,individuals per game
Decision Tree,f1,[0.89795918 0.80769231 0.75       0.84615385 0.81632653],0.8236263736263737,individuals per game
Decision Tree,f1_micro,[0.9  0.8  0.76 0.84 0.82],0.8240000000000001,individuals per game
Decision Tree,f1_macro,[0.89995998 0.79967949 0.75961538 0.83974359 0.81992797],0.8237852833441067,individuals per game
Decision Tree,f1_weighted,[0.89995998 0.79967949 0.75961538 0.83974359 0.81992797],0.8237852833441069,individuals per game
Decision Tree,neg_log_loss,[-2.85700397 -3.05532274 -3.21820101 -2.98765044 -2.44657105],-2.9129498411759878,individuals per game
Decision Tree,precision,[0.91666667 0.77777778 0.7826087  0.81481481 0.83333333],0.8250402576489533,individuals per game
Decision Tree,recall,[0.88 0.84 0.72 0.88 0.8 ],0.8240000000000001,individuals per game
Decision Tree,jaccard,[0.81481481 0.67741935 0.6        0.73333333 0.68965517],0.7030445350801302,individuals per game
Decision Tree,roc_auc,[0.8776 0.7992 0.772  0.8456 0.8248],0.82384,individuals per game
Decision Tree,roc_auc_ovr,[0.8776 0.7992 0.772  0.8456 0.8248],0.82384,individuals per game
